PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
272	Unknown	108	0.4878167	0.6316833	0.7645	597.0101	4739.92626953125	9828.7333984375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	108.5703	596.89929:788 597.01007:5877 597.90735:566 598.00775:1070 598.9502:548 599.95325:743 600.41132:270 600.93237:2179 601.42444:220 601.93195:784	
273	Unknown	108	0.5044166	0.6316833	0.7478833	605.9352	1037.26770019531	2371.81713867188	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.61188	605.93524:1141 606.56195:229 606.95209:8162 607.94885:1138 608.94489:2410 609.93243:841 610.42133:251	
274	Unknown	108	0.59295	0.6316833	0.7977	606.9521	7074.48779296875	15100.6689453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	112.5922	606.56195:229 606.95209:8162 607.94885:1138 608.94489:2410 609.93243:841 610.42133:251 610.93903:1824 611.41174:258 611.47046:259 611.93536:502	
275	Unknown	108	0.5210167	0.6316833	0.74235	607.9489	1216.91687011719	3085.80053710938	null	[M+H]+	M + 1	isotope of 274	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.50081	607.94885:1138 608.94489:2410 609.93243:841 610.42133:251 610.93903:1824 611.41174:258 611.47046:259 611.93536:502	
276	Unknown	108	0.4878167	0.6316833	0.7700334	614.9596	5964.37451171875	14123.099609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	77.45348	614.95959:6960 615.33038:341 615.95721:1362 616.95166:4779 617.94977:1430 618.94928:2870 619.93689:728	
277	Unknown	108	0.4656667	0.6316833	0.7977	616.9517	3550.56787109375	7502.0205078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.91368	616.95166:4779 617.94977:1430 618.94928:2870 619.93689:728 620.58368:313 620.93396:902 621.59436:207 621.922:473	
278	Unknown	108	0.5044166	0.6316833	0.7478833	617.9498	1253.53576660156	2660.35595703125	null	[M+H]+	M + 1	isotope of 277	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.73762	617.94977:1430 618.94928:2870 619.93689:728 620.58368:313 620.93396:902 621.59436:207 621.922:473 622.92175:2672	
279	Unknown	108	0.4767333	0.6316833	0.7811	618.9493	2650.396484375	6271.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.45321	618.94928:2870 619.93689:728 620.58368:313 620.93396:902 621.59436:207 621.922:473 622.92175:2672 623.42212:249 623.91589:877	
280	Unknown	108	0.4767333	0.6316833	0.7811	622.9218	2051.84594726563	4015.45166015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.00716	622.92175:2672 623.42212:249 623.91589:877 624.90533:2134 625.89716:633 626.9079:1350 627.46381:236 627.90521:704	
281	Unknown	108	0.5210167	0.6316833	0.7312833	630.9341	2395.31762695313	5179.2119140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.7289	630.93408:2571 631.06006:218 631.40399:220 631.92999:602 632.93115:2500 633.33496:243 633.42889:334 633.93402:984 634.59589:205 634.92096:1803 635.43079:207 635.92401:561	
282	Unknown	108	0.4988833	0.6316833	0.7589667	648.9139	1030.4150390625	2244.1435546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.82683	648.914:1070 649.92303:436 650.91467:1462 651.59515:212 651.93298:575 652.38171:244 652.91455:1066 653.91144:487	
283	Unknown	108	0.5210167	0.6316833	0.7368166	679.0104	2823.11059570313	5409.015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.85746	679.01038:3488 679.99207:743 680.47351:405 680.9079:949 681.36646:253 681.4693:371 681.92908:446 682.39642:226 682.92419:1784 683.4505:211 683.92657:695	
284	Unknown	108	0.49335	0.6316833	0.7589667	688.9513	3631.232421875	7995.40869140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	79.24744	688.95129:4032 689.40314:262 689.95886:1127 690.41455:272 690.94098:2118 691.14111:233 691.94318:697 692.40448:251 692.57117:233 692.91626:1360 693.90948:646	
285	Unknown	108	0.49335	0.6316833	0.7589667	696.9618	3357.75146484375	7393.54345703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.23535	696.96179:3529 697.12634:218 697.93585:1003 698.44806:269 698.95575:2846 699.95013:1210 700.42383:227 700.94489:1842 701.41846:301 701.89233:521	
286	Unknown	108	0.4878167	0.6316833	0.7700334	700.9449	1191.9091796875	2427.69677734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.36821	700.94489:1842 701.41846:301 701.89233:521 701.96198:476 702.39154:262 702.48486:214 702.92017:721 703.38696:218 703.90295:473 704.92352:1482 705.40436:335 705.91614:768	
287	Unknown	108	0.5044166	0.6316833	0.7534167	704.9235	1319.73291015625	2669.61767578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.68163	704.92352:1482 705.40436:335 705.91614:768 706.90253:2066 707.37683:215 707.9071:807 708.89905:1754 709.87274:532	
288	Unknown	108	0.4988833	0.6316833	0.7534167	712.9285	1063.54711914063	2313.97583007813	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.9027	712.92853:1445 713.37445:223 713.93896:554 714.34814:265 714.93683:1642 715.37347:290 715.92181:693 716.5033:361 716.9342:1348 717.4198:291 717.90131:633	
289	Unknown	108	0.5044166	0.6316833	0.7534167	764.9289	1515.71606445313	3310.23803710938	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.58125	764.92145:1813 765.35791:251 765.53363:207 765.91888:578 766.39777:229 766.88873:846 767.94696:716 768.39362:318 768.46008:227 768.90491:752 769.43732:240 769.91003:587	
290	Unknown	108	0.4988833	0.6316833	0.7589667	770.9483	2515.5029296875	5312.0419921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.15944	770.9483:3081 771.24353:218 771.43573:310 771.94843:779 772.26038:208 772.92981:1818 773.46564:269 773.93182:634 774.42548:341 774.90509:1113 775.42175:222 775.93011:668	
291	Unknown	108	0.49335	0.6316833	0.7645	772.9365	1395.56140136719	2784.79296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.67702	772.92981:1818 773.46564:269 773.93182:634 774.42548:341 774.90509:1113 775.42175:222 775.93011:668 776.44275:439 776.96802:1599 777.45081:221 777.92377:628	
292	Unknown	108	0.50995	0.6316833	0.7478833	778.9607	1949.861328125	3648.75903320313	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.57049	778.96069:2659 779.10059:275 779.41486:360 779.92615:692 780.06598:204 780.45282:288 780.94006:1795 781.38666:212 781.93262:781 782.94672:1343 783.367:345 783.49152:326 783.92871:589	
293	Unknown	108	0.49335	0.6316833	0.7589667	780.9307	1459.87463378906	2690.2890625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.02712	780.45282:288 780.94006:1795 781.38666:212 781.93262:781 782.94672:1343 783.367:345 783.49152:326 783.92871:589 784.47211:493 784.89862:606 785.4209:276 785.89374:499	
294	Unknown	108	0.50995	0.6316833	0.7478833	796.9213	1007.94848632813	1941.88598632813	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.40667	796.43646:217 796.92719:1307 797.33759:248 797.91064:635 798.91461:1128 799.90234:649 800.40546:263 800.91418:1043 801.32587:206 801.90613:510	
295	Unknown	108	0.5154833	0.6316833	0.74235	852.9538	1229.85339355469	2397.37841796875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.06767	852.9538:1848 853.93408:415 854.33569:205 854.42975:270 854.91589:915 855.94623:478 856.40808:254 856.91858:867 857.35919:274 857.47137:269 857.88989:580	
296	Unknown	108	0.50995	0.6316833	0.74235	870.9006	1102.58776855469	2416.716796875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.88527	870.90479:1231 871.34381:227 871.90149:754 872.92352:1039 873.42175:226 873.88806:576 874.44794:203 874.92139:1012 875.37793:225	
297	Unknown	109	0.5044166	0.6372167	0.8419667	105.9957	3954.69995117188	15831.1435546875	null	[M+H]+	M + 1	isotope of 235	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.75627	105.99565:4029 106.91884:225 106.99577:814 107.07219:1133 107.96632:756	
298	Unknown	109	0.4324667	0.6372167	0.8364334	136.9398	2619.51342773438	7646.0537109375	null	[M+H]+	M + 0	similar chromatogram in higher mz_206; similar chromatogram in higher mz_250; similar chromatogram in higher mz_260; similar chromatogram in higher mz_262; similar chromatogram in higher mz_264; similar chromatogram in higher mz_214; similar chromatogram in higher mz_217; similar chromatogram in higher mz_267; similar chromatogram in higher mz_222; similar chromatogram in higher mz_269; similar chromatogram in higher mz_270; similar chromatogram in higher mz_271; similar chromatogram in higher mz_272; similar chromatogram in higher mz_273; similar chromatogram in higher mz_274; similar chromatogram in higher mz_276; similar chromatogram in higher mz_277; similar chromatogram in higher mz_279; similar chromatogram in higher mz_280; similar chromatogram in higher mz_281; similar chromatogram in higher mz_282; similar chromatogram in higher mz_283; similar chromatogram in higher mz_284; similar chromatogram in higher mz_310; similar chromatogram in higher mz_285; similar chromatogram in higher mz_287; similar chromatogram in higher mz_290; similar chromatogram in higher mz_291; similar chromatogram in higher mz_295	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.56487	136.93977:2760 137.90527:531 138.93896:369 139.92279:358 139.968:2086 140.00171:11740 140.10709:338 140.95921:379 141.00351:892 141.11314:1306 141.91948:201	
299	Unknown	109	0.4822833	0.6372167	0.7700334	218.946	1870.1875	4745.6376953125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.71589	218.94597:2137 219.01843:623 219.94778:271 220.93394:870 221.05812:214 221.11458:236 222.00252:1260 223.00751:2726 223.11609:385	
300	Unknown	109	0.4712	0.6372167	0.7977	285.977	1391.7236328125	3755.64599609375	null	[M+H]+	M + 1	isotope of 243	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.48485	285.97702:1542 286.94928:40160 287.10016:926 287.95157:2726 288.94604:22186 289.09811:550 289.15222:246 289.27286:463 289.9469:5142 290.9447:14881	
301	Unknown	109	0.50995	0.6372167	0.7866333	300.9477	2736.60131835938	6960.33935546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	43.80312	300.94769:3405 301.16083:226 301.95398:237 302.92343:7222 303.06778:236 303.28943:532 303.92755:540 304.9194:4692 305.16403:204 305.92075:918	
302	Unknown	109	0.5154833	0.6372167	0.7478833	321.0514	1006.19714355469	3292.94409179688	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8.617988	320.91397:772 321.05139:1106 321.31882:205 321.95096:298 322.02118:800 322.90494:676 323.03259:1008 323.94531:393 324.90671:292 325.04114:293 325.26611:209 325.94836:227	
303	Unknown	109	0.4712	0.6372167	0.7921667	352.0044	1820.07287597656	4444.60791015625	null	[M+H]+	M + 1	isotope of 245	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	44.96258	351.92471:438 352.00494:2115 352.31763:243 352.98459:661 353.94571:404 354.92188:1678 355.28168:1164 356.2869:341 356.92371:629	
304	Unknown	109	0.4546	0.6372167	0.8143	404.9142	1982.837890625	5743.3095703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	34.48531	404.91843:2124 405.90509:242 406.92007:1047 407.92593:404 408.36789:2814 408.93469:939 409.3699:990 409.90256:245	
305	Unknown	109	0.4656667	0.6372167	0.8198333	448.977	6211.724609375	13040.662109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	85.70295	448.97699:8228 449.87375:263 449.9808:913 450.95465:15688 451.11554:461 451.9574:1896 452.39233:1962 452.95178:8932 453.39334:450 453.9487:2004	
306	Unknown	109	0.4601333	0.6372167	0.8143	464.9496	1946.36059570313	3534.48071289063	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.7582	464.94955:2541 465.95868:338 466.9296:5307 467.93018:892 468.9278:3920 469.92712:916	
307	Unknown	109	0.4822833	0.6372167	0.7755666	530.9799	5432.39453125	10468.2470703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	67.14427	530.97992:6577 531.41626:242 531.974:950 532.95856:14110 533.96014:2273 534.95251:8102 535.95404:2372	
308	Unknown	109	0.54315	0.6372167	0.7202167	546.95	2283.09423828125	3861.05004882813	null	[M+H]+	M + 0	similar chromatogram in higher mz_283	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.9309	546.95001:3468 547.06702:250 547.9375:434 548.93115:4160 549.43311:222 549.93896:1073 550.92871:3558 551.93237:1232	
309	Unknown	109	0.49335	0.6372167	0.7700334	612.9805	2494.52661132813	4199.4580078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38.70417	612.98053:3977 613.96967:755 614.43713:253 614.95966:5634 615.42657:240 615.94629:1194 616.38483:207 616.9505:3584 617.95081:1541	
310	Unknown	109	0.49335	0.6372167	0.7700334	690.9447	1542.42651367188	3034.85668945313	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.96324	690.93976:1888 691.92072:657 692.45502:230 692.93237:1658 693.40375:213 693.90582:679 694.42725:217 694.62042:303 694.97382:2664 695.4032:222	
311	Unknown	109	0.4988833	0.6372167	0.7589667	694.9738	1523.98571777344	2403.642578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.56741	694.62042:303 694.97382:2664 695.4032:222 695.97156:789 696.9632:3858 697.1192:321 697.39801:216 697.9278:854 698.93097:2097 699.95636:937	
312	Unknown	109	0.52655	0.6372167	0.7368166	754.9811	1254.99523925781	2142.16430664063	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.29497	754.97827:1949 755.40546:222 755.93146:544 756.92639:885 757.90973:454 758.38434:200 758.91077:1088 759.32904:219 759.8869:512 759.96265:368	
313	Unknown	109	0.52655	0.6372167	0.7368166	761.0106	1298.7119140625	2406.36376953125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.03504	761.01062:2138 761.14832:217 761.41296:240 761.95502:604 762.91077:714 763.00244:433 763.2572:235 763.41382:263 763.91492:442 764.40894:210 764.92395:1428 765.41589:237 765.93524:651	
314	Unknown	109	0.5320833	0.6372167	0.72575	843.0168	1118.24487304688	1814.376953125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.67027	843.01624:1856 844.00092:484 844.33203:216 844.8811:525 844.96643:417 845.92279:397 846.35016:232 846.92358:1058 847.35596:218 847.92505:596	
315	Unknown	113	0.5376167	0.65935	0.7921667	149.0008	1587.89807128906	5904.97705078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.16084	149.00076:1592 151.09772:2135 151.92764:285 152.11214:216 152.92743:855 153.06274:1365 153.97911:591	
316	Unknown	119	0.6040167	0.69255	0.7977	104.1071	7192.30126953125	59369.9765625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.91679	103.9515:204 104.10706:7552 104.99277:28397 105.11063:857 105.99614:719 107.07104:944	
317	Unknown	156	0.8641	0.8973	1.030117	179.0361	5358.50048828125	43048.578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.7274	179.03615:5544 180.03966:246 180.11101:311 180.9792:1785 181.03159:3484 181.97943:498 182.99829:478 183.06795:509 183.97731:362	
318	Unknown	171	0.9581667	0.9803	1.074367	146.019	3177.71801757813	17589.189453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.69222	145.96724:549 146.01932:3392 147.0181:280 147.15057:225 149.01585:253	
319	Unknown	171	0.8807	0.9803	1.10205	164.0296	4101.853515625	39667.3984375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.55054	163.97072:323 164.02963:4499 165.01357:1878 165.0459:1401 167.03659:208 167.96225:234 168.11867:356 168.98453:483	
320	Unknown	172	0.9139	0.9858333	1.113117	144.0237	1681.69384765625	13454.994140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.882579	144.02368:1883 145.00819:7184 145.08665:341 145.96645:752 146.01819:2895 146.08202:235 147.02257:371 147.15442:205 148.09497:301 149.02286:320	
321	Unknown	172	0.9083667	0.9858333	1.13525	162.0346	2182.61303710938	17446.59375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.32531	162.03459:2203 163.03108:910 163.97084:520 164.02992:4137 164.12137:243 165.01651:1802 165.04506:1158 165.12645:233	
